zip_code,city,state,region_id,msa_name,median_home_value,median_rent,days_pending,price_cuts_percent,market_heat,price_to_rent
90029,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90030,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90031,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90032,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90033,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90034,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90035,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90036,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90037,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90038,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90039,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90040,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90041,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90042,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90043,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90044,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90045,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90046,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90047,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90048,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90049,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90050,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90051,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90053,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90054,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90055,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90056,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90057,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90058,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90059,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90060,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90061,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90062,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90063,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90064,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90065,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90066,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90067,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90068,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90069,WEST HOLLYWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90070,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90071,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90072,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90075,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90076,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90077,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90078,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90079,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90081,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90082,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90083,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90086,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90087,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90089,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90091,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90093,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90094,PLAYA VISTA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90095,LOS ANGELES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90201,BELL GARDENS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90202,BELL,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90209,BEVERLY HILLS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90210,BEVERLY HILLS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90211,BEVERLY HILLS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90212,BEVERLY HILLS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90213,BEVERLY HILLS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90220,COMPTON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90221,COMPTON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90222,COMPTON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90223,COMPTON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90224,COMPTON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90230,CULVER CITY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90231,CULVER CITY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90232,CULVER CITY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90239,DOWNEY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90240,DOWNEY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90241,DOWNEY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90242,DOWNEY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90245,EL SEGUNDO,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90247,GARDENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90248,GARDENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90249,GARDENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90250,HAWTHORNE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90251,HAWTHORNE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90254,HERMOSA BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90255,HUNTINGTON PARK,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90260,LAWNDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90262,LYNWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90264,MALIBU,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90265,MALIBU,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90266,MANHATTAN BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90267,MANHATTAN BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90270,MAYWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90272,PACIFIC PALISADES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90274,PALOS VERDES PENINSULA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90275,RANCHO PALOS VERDES,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90277,REDONDO BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90278,REDONDO BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90280,SOUTH GATE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90290,TOPANGA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90291,VENICE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90292,MARINA DEL REY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90293,PLAYA DEL REY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90294,VENICE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90295,MARINA DEL REY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90296,PLAYA DEL REY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90301,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90302,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90303,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90304,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90305,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90306,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90307,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90308,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90309,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90310,INGLEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90401,SANTA MONICA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90402,SANTA MONICA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90403,SANTA MONICA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90404,SANTA MONICA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90405,SANTA MONICA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90406,SANTA MONICA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90408,SANTA MONICA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90409,SANTA MONICA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90501,TORRANCE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90502,TORRANCE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90503,TORRANCE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90504,TORRANCE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90505,TORRANCE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90507,TORRANCE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90508,TORRANCE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90510,TORRANCE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90601,WHITTIER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90602,WHITTIER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90603,WHITTIER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90604,WHITTIER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90605,WHITTIER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90606,WHITTIER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90607,WHITTIER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90608,WHITTIER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90609,WHITTIER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90620,BUENA PARK,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90621,BUENA PARK,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90622,BUENA PARK,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90623,LA PALMA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90630,CYPRESS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90631,LA HABRA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90632,LA HABRA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90633,LA HABRA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90637,LA MIRADA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90638,LA MIRADA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90640,MONTEBELLO,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90650,NORWALK,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90651,NORWALK,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90652,NORWALK,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90660,PICO RIVERA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90662,PICO RIVERA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90670,SANTA FE SPRINGS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90680,STANTON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90701,ARTESIA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90702,ARTESIA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90703,CERRITOS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90704,AVALON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90706,BELLFLOWER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90707,BELLFLOWER,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90710,HARBOR CITY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90711,LAKEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90712,LAKEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90713,LAKEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90714,LAKEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90715,LAKEWOOD,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90716,HAWAIIAN GARDENS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90717,LOMITA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90720,LOS ALAMITOS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90721,LOS ALAMITOS,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90723,PARAMOUNT,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90731,SAN PEDRO,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90732,SAN PEDRO,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90733,SAN PEDRO,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90734,SAN PEDRO,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90740,SEAL BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90742,SUNSET BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90743,SURFSIDE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90744,WILMINGTON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90745,CARSON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90746,CARSON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90748,WILMINGTON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90749,CARSON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90755,SIGNAL HILL,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90801,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90802,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90803,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90804,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90805,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90806,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90807,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90808,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90809,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90810,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90813,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90814,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90815,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90832,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
90853,LONG BEACH,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91001,ALTADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91003,ALTADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91006,ARCADIA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91007,ARCADIA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91008,DUARTE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91009,DUARTE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91010,DUARTE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91011,LA CANADA FLINTRIDGE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91012,LA CANADA FLINTRIDGE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91016,MONROVIA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91017,MONROVIA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91020,MONTROSE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91021,MONTROSE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91023,MOUNT WILSON,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91024,SIERRA MADRE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91025,SIERRA MADRE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91030,SOUTH PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91031,SOUTH PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91040,SUNLAND,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91041,SUNLAND,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91042,TUJUNGA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91043,TUJUNGA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91046,VERDUGO CITY,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91066,ARCADIA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91077,ARCADIA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91101,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91102,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91103,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91104,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91105,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91106,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91107,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91108,SAN MARINO,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91109,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91114,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91115,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91116,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91117,PASADENA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91118,SAN MARINO,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91201,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91202,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91203,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91204,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91205,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91206,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91207,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91208,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91209,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91210,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91214,LA CRESCENTA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91221,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91222,GLENDALE,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
91224,LA CRESCENTA,CA,753899,"Los Angeles, CA",998400.71,5100.0,46.0,0.2,64.0,16.31
